product_name,comment_header,comment,rating
Endura Mass,Worst experience ever!,Very poor Banana Flevor Teste... Recommended not to buy BANANA Flevor.  :(READ MORE,5
Endura Mass,Awesome,excellent product..fully satisfied..jenuine and new productREAD MORE,No rating
Endura Mass,Great product,Bought this for my son. First bought 500 grams bottle and he liked the flavor. Tastes best with chilled milk. Now I have bought 1 kg bottle. Have to wait for results yet since it has only been a month he started taking it. I was recommended this product by others for weight gain based on their personal experience. Product no complaints but experience with delivery person not good.READ MORE,No rating
Endura Mass,Terrible product,No benefit. Bad productREAD MORE,No rating
Endura Mass,Good choice,Good product..I am used today..Test is so good..But i don't know working experience..So let's be continue.READ MORE,4
Endura Mass,Could be way better,Packing is worst from flipkartREAD MORE,5
Endura Mass,Must buy!,nice FALEVARREAD MORE,4
Endura Mass,Really Nice,delivery person was niceREAD MORE,5
Endura Mass,Did not meet expectations,West manyREAD MORE,5
Endura Mass,Perfect product!,🙂 nice👍👍READ MORE,5
Endura Mass,Terrible product,Never ever buy such kind of bogus stuff.I was completely deceived by the advertisement.so don't fall in prey of those ads.It has only increased my tummy that seems very awkward to me day by day.Now I'm exercising everyday to make it flatREAD MORE,4
Endura Mass,Fabulous!,GoodREAD MORE,No rating
Endura Mass,Awesome,Useful for body effect show soonREAD MORE,No rating
Endura Mass,Worth the money,good productREAD MORE,No rating
Endura Mass,Moderate,Not effectiveREAD MORE,5
Endura Mass,Could be way better,taste very good but not worked.READ MORE,4
Endura Mass,Utterly Disappointed,vry badREAD MORE,4
Endura Mass,Awesome,goodREAD MORE,3
Endura Mass,Very Good,this is best product for naturally weight gain & this is my personal experienceREAD MORE,5
Endura Mass,Worth the money,Nice 👌 👌READ MORE,5
Endura Mass,Expected a better product,Test is good.but this powder is not effect to body.READ MORE,5
Endura Mass,Best in the market!,Very goodREAD MORE,No rating
Endura Mass,Just wow!,SatisfiedREAD MORE,No rating
Endura Mass,Terrific purchase,Very Very good result Weight gainer quality 👌 bastREAD MORE,No rating
Endura Mass,Awesome,"Endura Mass is a god gift to skinny persons ..I gained my 6kg weight in only one month with proper veg diet,workout and additional calories from Endura mass ... Thank You Endura Mass.. Also thank you to flipkart ..Guys Chocolate flavour is best bcz chocolate contains much more healthy calories to gain weight 💪🏻READ MORE",5
Endura Mass,Moderate,This product is very low quality and not gain my bodyREAD MORE,5
Endura Mass,Must buy!,Best product and build muscle quicklyREAD MORE,5
Endura Mass,Awesome,"Good for helth , but no mass gain ,READ MORE",5
Endura Mass,Mind-blowing purchase,I ordered this product for my daughter and she has high metabolism rate and after using this I can see some changes in my daughter's body day by day so go for it.👍👌READ MORE,5
Endura Mass,Worth every penny,Good for our body....READ MORE,4
Endura Mass,Delightful,Nice product gen 2 3 kgREAD MORE,5
Endura Mass,Terrific purchase,Good productREAD MORE,3
Endura Mass,Fair,"Didn't see any changes in a month, u have to use it for months to see results which is not good for health. Saw gas related issues while using.READ MORE",5
Endura Mass,Awesome,NiceREAD MORE,No rating
Endura Mass,Wonderful,Awesome productValuable for money..😍😍I like this productThank you flipkartREAD MORE,4
Endura Mass,Nice,OkREAD MORE,3
Endura Mass,Useless product,It doesn't work properly wasted my moneyREAD MORE,5
Endura Mass,Just wow!,Received in good condition ... now I have to used it and will review after one month what I improve. I have checked it's QR code and found it's a original product. I got 1 kg @ just 775 /- Thank you seller and Flipkart.READ MORE,5
Endura Mass,Simply awesome,Excellent products for weight gainREAD MORE,4
Endura Mass,Delightful,👌👌Very good massREAD MORE,5
Endura Mass,Best in the market!,GoodREAD MORE,5
Endura Mass,Simply awesome,Perfect for weight gain. Works slowly in the start. Result can be seen after 2-3 kg of consumption. Ordered it for my friend and she has seen a great result.READ MORE,No rating
Endura Mass,Did not meet expectations,Don't waste moneyREAD MORE,No rating
Endura Mass,Not good,Test is not same and very bad smell..READ MORE,No rating
Endura Mass,Worst experience ever!,Test is very badREAD MORE,4
Endura Mass,Good choice,nice productREAD MORE,5
Endura Mass,Useless product,I taken it but not effect .I purchased 2 times .READ MORE,5
Endura Mass,Awesome,Right after taking endura mass from the delivery boy...my weight increased to 1/2 kg..thanks EMREAD MORE,4
Endura Mass,Terrific purchase,It is a gud product specially price about the product every body know compare to other online purchase flipkart price is vvvvv good I recommend to every 1 purchase to flipkart 😁😁READ MORE,5
Endura Mass,Good choice,Good product with good flavorREAD MORE,4
Endura Mass,Did not meet expectations,it's not workingREAD MORE,No rating
Endura Mass,Best in the market!,Excellent... Price...READ MORE,No rating
Endura Mass,Utterly Disappointed,Very bad test...READ MORE,No rating
Endura Mass,Wonderful,This flavour tastes like a medicine. I'm using it for 10 days. I'll give another review after a month.READ MORE,No rating
Endura Mass,Bad quality,"Packing very bad, product not goodREAD MORE",5
Endura Mass,Waste of money!,"Horrible. Please do not buy it from here. The packaging is the worst, the product was delivered in a horrible filthy condition. It was also very close to Expiry date. Please refrain. Horrible seller. Took me so much trauma to return this. Horrible. Only gave one star because there is no option to give below it. This is literally my first review ever because the product's condition was so bad.READ MORE",No rating
Endura Mass,Worst experience ever!,Fk productsREAD MORE,No rating
Endura Mass,Worst experience ever!,I waste my money on itREAD MORE,No rating
Endura Mass,Useless product,Waste of moneyREAD MORE,No rating
Endura Mass,Did not meet expectations,Worst taste... don't buy from this sellerREAD MORE,No rating
Endura Mass,Classy product,Thank youREAD MORE,No rating
Endura Mass,Not recommended at all,Not good .no changes occurred on body after correct use of 1 monthREAD MORE,No rating
Endura Mass,Terrible product,Packing very badREAD MORE,No rating
Endura Mass,Useless product,Packing so badREAD MORE,No rating
Endura Mass,Worth every penny,Super powderREAD MORE,5
Endura Mass,Perfect product!,Very goodREAD MORE,5
Endura Mass,Worth the money,Very good product and very fast deliveryREAD MORE,4
Endura Mass,Really Nice,Good productREAD MORE,4
Endura Mass,Just okay,Nice good tasteREAD MORE,3
Endura Mass,Good choice,GoodREAD MORE,4
Endura Mass,Just wow!,Power fullREAD MORE,5
Endura Mass,Hated it!,Not working ..too badREAD MORE,4
Endura Mass,Nice product,GoodREAD MORE,5
Endura Mass,Worth every penny,Very good productREAD MORE,No rating
Endura Mass,Terrific,SuperREAD MORE,5
Endura Mass,Value-for-money,Not badREAD MORE,4
Endura Mass,Wonderful,Good productREAD MORE,5
Endura Mass,Best in the market!,Good productREAD MORE,5
Endura Mass,Terrific,Super qualityREAD MORE,5
Endura Mass,Decent product,Test not good  first time use this productREAD MORE,3
Endura Mass,Nice,Really good productREAD MORE,3
Endura Mass,Worth every penny,The delivery person is very helpfulREAD MORE,5
Endura Mass,Perfect product!,Nice test quality awesomeREAD MORE,5
Endura Mass,Worth the money,Product good taste like and delivery very fastREAD MORE,4
Endura Mass,Not recommended at all,Very bad damage products..READ MORE,5
Endura Mass,Worst experience ever!,Worst product west of moneyREAD MORE,No rating
Endura Mass,Very poor,totally Worst my moneyI'm buy endura mass weight Gainer on 22 November 2020 but i have Recived totally damaged producttoday is 02 December Still now any Responce (Return or Replece)to my Product... I Request to everyone don't buy on Product on filipkart...READ MORE,No rating
Endura Mass,Horrible,Bad productREAD MORE,No rating
Endura Mass,Don't waste your money,Parking issueREAD MORE,No rating
Endura Mass,Brilliant,Its my 2 nd time ..same item thanks FlipkartREAD MORE,No rating
Endura Mass,Don't waste your money,Don't buy it from Flipkart low quality & duplicate productREAD MORE,No rating
Endura Mass,Horrible,"This is a very poor product, if I ate there was no benefit🥵😂😂😂READ MORE",No rating
Endura Mass,Waste of money!,Full WasteREAD MORE,No rating
Endura Mass,Absolute rubbish!,Very Poor Quality Of Box : I Received Opend Sealed Product : Bed ExperienceREAD MORE,No rating
Endura Mass,Terrible product,Not usefulREAD MORE,5
Endura Mass,Mind-blowing purchase,Good productREAD MORE,5
Endura Mass,Wonderful,Good Quality product..READ MORE,5
Endura Mass,Worthless,So badMoney wasteSo bttr protein XREAD MORE,4
Endura Mass,Hated it!,"The only name is Weight gainer, Andorra Mass does not work.READ MORE",5
Endura Mass,Fabulous!,Vary good productREAD MORE,No rating
Endura Mass,Useless product,Don't buy this productREAD MORE,No rating
Endura Mass,Delightful,It's really work.READ MORE,No rating
Endura Mass,Hated it!,Bad productREAD MORE,No rating
Endura Mass,Simply awesome,awesome taste is goodREAD MORE,No rating
Endura Mass,Absolute rubbish!,This is bad . It is not workREAD MORE,3
Endura Mass,Hated it!,not goodREAD MORE,5
Endura Mass,Horrible,Its very bad in taste. I was feeling energyless  after drink it. Its very complicated. It seems to be useless.READ MORE,5
Endura Mass,Decent product,NiceREAD MORE,5
Endura Mass,Must buy!,It's smell is delicious!READ MORE,No rating
Endura Mass,Super!,Good product!The parcel was delivered 3days before only!The delivery man was very politeREAD MORE,No rating
Endura Mass,Not recommended at all,bedREAD MORE,No rating
Endura Mass,Excellent,very niceREAD MORE,No rating
Endura Mass,Worthless,very bad don' buyREAD MORE,No rating
Endura Mass,Worthless,very bad. don't use it.READ MORE,No rating
Endura Mass,Waste of money!,expear date cut mark.READ MORE,5
Endura Mass,Horrible,This is second time I got quality&packing wise worst product.READ MORE,3
Endura Mass,Don't waste your money,"When i opened the pach, seal on the tin was leak, the plastic bag inside had small holes from which powder was out in tin. Also the spoon is broken. Its jst ridiculous.READ MORE",4
Endura Mass,Utterly Disappointed,It’s worthless zero result wrost quality mass gainer even I seen in my life don’t waste your money guysREAD MORE,3
Endura Mass,Worst experience ever!,Product wasnot in good conditionREAD MORE,5
Endura Mass,Just wow!,GoodREAD MORE,No rating
Endura Mass,Just okay,ok but the taste was  very bad vary hard to drink with milk if you want result then you need to drink it 3-4 times in a day it mean for 1 month 2 box minimumREAD MORE,No rating
Endura Mass,Wonderful,good and powder packed in separate cover inside it.READ MORE,No rating
Endura Mass,Decent product,"superb product, but my packet was brokenREAD MORE",No rating
Endura Mass,Classy product,packing and product so good.READ MORE,No rating
Endura Mass,Simply awesome,very good productREAD MORE,5
Endura Mass,Very Good,niceREAD MORE,4
Endura Mass,Fabulous!,khatarnak flavourREAD MORE,5
Endura Mass,Decent product,nice product😇😇READ MORE,3
Endura Mass,Not good,Very poorREAD MORE,4
Endura Mass,Wonderful,It helps in  gaining weight. But it is not sure that everyone will gain weight.READ MORE,5
Endura Mass,Simply awesome,nice and good productREAD MORE,5
Endura Mass,Worthless,not workREAD MORE,No rating
Endura Mass,Just wow!,osmREAD MORE,No rating
Endura Mass,Absolute rubbish!,verry bed....west of moneyREAD MORE,No rating
Endura Mass,Expected a better product,not effectiveREAD MORE,5
Endura Mass,Simply awesome,Good productREAD MORE,5
Endura Mass,Highly recommended,superbREAD MORE,5
Endura Mass,Moderate,Ok productREAD MORE,5
Endura Mass,Awesome,"Love flipkart as always, trusted online app on time delivery.READ MORE",No rating
Endura Mass,Worst experience ever!,result no workREAD MORE,No rating
Endura Mass,Did not meet expectations,Very harmful and side effects.. Wrong information at ekart.. Dangerous for healthREAD MORE,No rating
Endura Mass,Worthless,VERY BED PRODUCTREAD MORE,No rating
Endura Mass,Fabulous!,this product is good....and delivery is on time thank you flipkart...😊😊READ MORE,No rating
Endura Mass,Very poor,very bad qualityREAD MORE,No rating
Endura Mass,Waste of money!,Bad 😭😭READ MORE,4
Endura Mass,Hated it!,Bad productREAD MORE,5
Endura Mass,Useless product,you may get stomachache problem even in your first drink.READ MORE,3
Endura Mass,Horrible,Not so goodREAD MORE,5
Endura Mass,Waste of money!,worstREAD MORE,No rating
Endura Mass,Value-for-money,good product. bt works slowlyREAD MORE,No rating
Endura Mass,Fabulous!,goodREAD MORE,No rating
Endura Mass,Very Bad product,I it for 3 months but I didn't observe any changeREAD MORE,No rating
Endura Mass,Does the job,goodREAD MORE,No rating
Endura Mass,Must buy!,goodREAD MORE,No rating
